song_id,bpm,energy,danceability,db,liveness,valence,length,acousticness,speechiness,popularity
1778,117,58,73,-8,10,55,268,2,3,40
1779,122,98,71,-7,76,58,255,3,5,51
1780,108,84,72,-5,24,68,238,26,5,63
1781,96,80,22,-6,9,26,291,0,4,37
1782,128,80,57,-8,9,21,281,2,3,45
1783,91,22,69,-15,11,47,233,92,6,39
1784,127,90,56,-6,57,80,267,12,10,50
1785,99,47,87,-10,13,64,234,62,4,40
1786,93,74,67,-8,20,77,282,14,19,61
1787,81,90,39,-7,11,20,255,4,7,60
1788,167,61,24,-8,22,33,258,66,3,68
1789,131,48,30,-12,73,24,231,77,6,44
1790,143,90,72,-4,7,96,189,9,10,72
1791,116,19,56,-13,11,12,321,73,3,53
1792,110,89,60,-9,17,53,323,10,5,44
1793,136,17,54,-13,9,24,238,74,5,11
1794,145,28,81,-15,21,81,206,58,3,44
1795,117,27,39,-14,11,17,275,17,3,56
1796,179,54,45,-7,6,61,266,68,3,62
1797,174,38,44,-11,10,19,263,36,3,37
1798,150,59,44,-7,10,25,266,15,3,50
1799,154,24,50,-12,13,31,272,84,3,61
1800,96,77,59,-3,13,33,330,0,3,81
1801,90,40,62,-10,15,35,254,9,2,57
1802,136,92,47,-4,26,54,235,0,4,74
1803,130,66,44,-8,10,18,270,20,7,75
1804,89,72,60,-5,11,55,216,8,3,77
1805,123,80,46,-3,8,51,255,0,6,78
1806,97,74,57,-6,9,66,258,6,3,62
1807,125,96,46,-5,9,37,261,0,7,44
1808,204,47,24,-8,12,39,205,31,4,62
1809,95,87,60,-7,8,65,256,57,4,18
1810,127,10,34,-16,10,26,205,81,3,41
1811,95,64,30,-8,25,33,241,0,3,54
1812,139,28,49,-12,11,16,237,65,3,61
1813,130,62,77,-8,9,51,217,10,4,41
1814,150,79,34,-6,14,43,264,0,4,56
1815,104,87,73,-6,9,78,200,4,3,80
1816,98,62,60,-7,8,5,265,0,3,45
1817,150,40,45,-12,6,17,332,3,3,24
1818,95,91,92,-2,9,31,162,3,27,70
1819,77,17,50,-16,14,25,263,95,3,38
1820,149,90,43,-5,61,68,167,1,5,79
1821,181,85,15,-5,9,29,268,0,5,48
1822,140,43,44,-10,14,26,269,54,3,44
1823,116,92,61,-4,30,96,295,16,3,70
1824,86,68,87,-6,9,82,268,4,32,72
1825,112,65,58,-8,11,13,286,1,3,52
1826,127,92,63,-5,11,36,290,12,5,65
1827,87,35,27,-9,33,33,180,55,3,74
1828,100,29,40,-14,11,34,182,94,3,78
1829,119,26,67,-14,6,37,147,45,5,77
1830,118,31,65,-9,7,61,180,57,4,77
1831,127,60,62,-9,7,96,179,72,3,73
1832,104,59,66,-8,35,78,158,62,3,71
1833,175,10,38,-21,6,44,165,91,5,69
1834,108,44,50,-10,13,71,169,67,3,57
1835,125,85,48,-9,4,94,155,64,5,74
1836,66,9,36,-18,11,19,187,92,5,59
1837,160,80,49,-10,7,97,174,27,4,71
1838,111,24,60,-17,25,47,217,89,4,65
1839,107,22,53,-14,11,33,185,84,3,75
1840,117,58,30,-7,10,23,271,0,3,69
1841,111,53,69,-10,28,78,156,19,3,58
1842,172,40,39,-8,8,59,192,89,3,69
1843,174,38,21,-10,30,45,191,72,3,66
1844,139,81,59,-6,10,80,154,14,4,69
1845,135,63,42,-7,59,81,245,75,8,53
1846,138,58,65,-8,12,74,164,41,4,66
1847,99,69,60,-11,33,76,206,2,3,46
1848,97,18,33,-12,9,32,126,88,3,78
1849,136,86,72,-8,13,93,223,4,3,77
1850,95,72,48,-7,19,56,370,73,3,71
1851,177,37,43,-12,11,65,125,18,4,69
1852,95,73,53,-8,10,76,140,19,3,73
1853,99,21,34,-17,18,29,218,40,3,70
1854,117,29,58,-13,11,67,162,65,3,67
1855,79,33,40,-9,19,55,174,86,4,74
1856,97,78,41,-9,8,71,199,31,6,71
1857,103,44,69,-11,11,44,146,45,3,74
1858,113,28,33,-11,18,37,165,72,3,53
1859,80,14,22,-15,11,13,267,86,3,62
1860,100,65,53,-9,11,42,179,29,4,53
1861,109,43,72,-12,10,67,186,7,4,47
1862,120,47,46,-10,44,64,149,51,3,62
1863,159,80,46,-9,40,61,202,5,9,78
1864,117,49,52,-8,6,48,173,25,3,72
1865,112,61,55,-10,5,64,162,35,3,76
1866,138,28,58,-9,31,81,127,94,4,71
1867,83,75,39,-7,14,27,215,78,4,57
1868,112,44,55,-14,44,63,187,53,7,75
1869,137,90,60,-7,7,62,219,4,5,65
1870,129,25,34,-16,11,30,190,65,3,63
1871,126,75,57,-5,9,90,180,40,3,61
1872,93,38,49,-12,10,53,150,83,3,65
1873,127,49,73,-14,9,80,222,30,4,64
1874,100,68,51,-8,8,79,185,36,4,58
1875,97,15,52,-20,12,21,174,13,3,66
1876,125,47,60,-8,6,49,211,10,3,67
1877,127,18,56,-15,15,37,123,83,4,48
1878,110,46,49,-9,57,71,208,74,3,62
1879,81,35,48,-10,12,71,120,78,3,63
1880,81,24,54,-17,13,57,167,69,4,63
1881,103,13,59,-15,26,7,202,19,6,64
1882,125,63,39,-7,13,72,153,72,3,72
1883,85,48,20,-5,7,17,269,47,3,68
1884,106,30,35,-12,14,3,703,16,3,61
1885,163,46,36,-14,92,18,337,29,7,67
1886,151,58,49,-11,41,91,183,18,4,79
1887,115,56,81,-5,5,97,148,16,4,73
1888,107,29,55,-13,9,32,151,49,3,69
1889,114,39,63,-10,10,65,182,41,4,45
1890,132,17,41,-16,11,35,229,92,4,66
1891,169,77,35,-6,2,53,210,1,4,71
1892,133,47,40,-8,11,39,219,33,3,71
1893,125,73,41,-6,9,44,430,37,3,72
1894,98,50,39,-12,7,29,247,34,18,70
1895,95,40,54,-11,10,23,341,70,3,62
1896,71,53,52,-8,5,43,146,18,8,69
1897,144,26,36,-11,11,49,179,91,3,58
1898,119,47,70,-9,32,76,130,69,4,70
1899,80,50,50,-11,20,34,201,35,5,63
1900,96,67,45,-9,80,58,123,9,7,65
1901,65,33,31,-9,14,67,208,5,3,69
1902,109,91,53,-5,7,49,171,1,8,72
1903,105,55,52,-11,17,52,196,83,3,63
1904,103,48,40,-8,16,65,230,35,3,68
1905,76,44,31,-7,51,22,258,41,3,50
1906,140,24,70,-13,9,66,158,63,5,65
1907,82,24,55,-14,12,33,413,18,4,37
1908,85,56,40,-11,59,65,276,8,5,65
1909,114,66,60,-13,7,91,139,54,6,41
1910,130,60,66,-11,18,80,152,43,3,80
1911,112,67,50,-6,22,48,179,5,3,53
1912,128,21,38,-12,11,39,215,94,3,63
1913,80,78,53,-6,22,96,167,71,4,73
1914,108,69,51,-7,17,42,194,16,2,66
1915,115,48,68,-13,12,78,250,48,4,74
1916,90,75,42,-10,17,79,146,20,5,72
1917,132,58,50,-9,32,65,175,41,3,69
1918,95,41,54,-13,10,82,185,16,3,62
1919,90,38,42,-13,27,52,182,73,3,66
1920,112,52,46,-9,28,35,256,65,3,45
1921,104,37,77,-11,8,54,164,68,3,73
1922,94,13,69,-14,6,37,138,75,3,74
1923,100,73,39,-8,10,62,272,0,3,60
1924,115,65,45,-9,17,70,285,2,3,70
1925,113,81,44,-6,8,56,241,0,6,77
1926,184,53,41,-9,31,41,206,19,3,43
1927,133,36,59,-14,6,50,217,48,4,75
1928,111,32,65,-9,19,28,167,21,3,69
1929,110,58,55,-13,4,46,298,19,3,74
1930,92,46,61,-14,7,81,244,71,5,76
1931,77,17,27,-21,12,20,139,73,4,68
1932,167,52,18,-8,6,42,222,39,3,48
1933,144,55,63,-9,10,52,274,37,5,72
1934,122,72,62,-10,76,89,176,20,4,48
1935,176,91,21,-7,5,45,313,48,39,67
1936,130,62,44,-11,17,70,517,6,3,56
1937,146,73,44,-12,24,54,213,26,10,67
1938,80,29,26,-10,16,25,198,14,3,59
1939,102,44,48,-14,6,42,148,1,3,57
1940,99,56,45,-9,5,61,191,24,3,43
1941,145,46,31,-9,13,43,188,16,3,66
1942,170,34,25,-16,14,37,450,80,3,36
1943,83,43,48,-6,15,61,157,69,2,67
1944,126,49,51,-10,11,65,180,26,3,69
1945,142,97,48,-7,6,49,163,7,9,66
1946,110,64,52,-6,32,66,180,57,3,59
1947,129,54,56,-10,18,39,186,3,3,82
1948,140,44,30,-13,18,43,319,7,3,73
1949,119,63,63,-8,17,49,271,45,3,76
1950,117,38,49,-11,41,71,261,4,3,72
1951,90,90,41,-12,41,42,334,5,41,76
1952,63,13,53,-16,24,58,204,61,3,78
1953,133,66,64,-8,15,66,141,20,4,80
1954,89,27,40,-17,11,49,167,72,3,63
1955,179,77,51,-6,6,94,142,6,3,77
1956,86,62,32,-10,25,47,449,64,6,67
1957,145,43,31,-11,10,31,312,29,6,69
1958,75,38,40,-7,12,23,277,70,3,73
1959,165,38,53,-12,9,19,260,3,4,79
1960,134,34,40,-11,14,38,182,20,3,72
1961,136,6,32,-22,14,26,191,83,4,50
1962,95,72,27,-6,6,26,320,1,3,42
1963,128,76,69,-6,8,96,188,46,4,59
1964,182,50,40,-11,13,82,149,39,8,61
1965,124,72,54,-9,26,47,181,2,4,69
1966,80,45,39,-10,19,39,240,0,3,46
1967,121,39,72,-17,5,79,187,16,3,60
1968,129,44,54,-9,40,37,215,61,5,44
1969,103,59,47,-10,14,22,202,20,14,41
1970,117,39,68,-16,11,55,315,7,5,59
1971,101,42,48,-10,14,47,197,9,3,44
1972,91,46,55,-9,10,54,325,34,3,60
1973,87,55,27,-10,10,43,386,4,5,63
1974,118,62,48,-10,14,19,320,6,3,43
1975,156,30,40,-15,10,19,249,63,3,57
1976,108,54,86,-9,7,87,166,58,8,73
1977,197,71,31,-9,26,67,151,0,10,34
1978,121,3,31,-22,16,14,261,73,4,64
1979,109,90,43,-5,12,77,190,41,7,68
1980,89,55,38,-9,31,25,263,4,3,36
1981,75,66,40,-10,17,51,413,77,12,50
1982,127,87,41,-6,83,65,1292,0,4,45
1983,129,41,46,-11,28,44,173,5,4,48
1984,154,36,45,-13,20,30,444,47,4,67
1985,95,66,56,-8,14,96,119,65,6,62
1986,167,58,65,-10,7,92,146,41,8,73
1987,119,24,75,-15,9,43,216,83,12,68
1988,168,7,17,-21,14,10,298,92,3,66
1989,94,21,70,-12,11,72,128,84,7,63
1990,175,76,36,-8,76,95,136,73,6,69
1991,168,80,53,-9,31,97,162,74,7,74
1992,174,26,45,-13,7,60,324,54,4,65
1993,133,50,49,-10,16,83,148,74,3,56
